website,city,addr,metro,area,country,lon,name,phone,lat,email,desc
Отсутствует,Винница,"г. Винница, ул. Стеценко, 48",Отсутствует,Замостя,Украина,50.46,Аптека № 255,"(0432)35-51-12, (0432)27-70-70",30.50,Отсутствует,Медицинские услуги: медицинские препараты предметы личной гигиены лечебная косметика лекарства лекарственные средства таблетки антибиотики витамины
Отсутствует,Винница,"г. Винница, ул. Келецкая, 1",Отсутствует,Ленинский,Украина,50.46,Аптека № 247,(0432)46-63-10,30.50,Отсутствует,
Отсутствует,Винница,"г. Винница, ш. Хмельницкое, 88",Отсутствует,Ленинский,Украина,50.46,Аптека № 241,(0432) 446109,30.50,Отсутствует,Медицинские услуги: медицинские препараты предметы личной гигиены лечебная косметика лекарства лекарственные средства таблетки антибиотики витамины
Отсутствует,Винница,"г. Винница, ул. Соборная, 44",Отсутствует,Кумбари,Украина,50.46,Аптека № 240,(0432)32-60-72,30.50,Отсутствует,Медицинские услуги: медицинские препараты предметы личной гигиены лечебная косметика лекарства лекарственные средства таблетки антибиотики витамины
Отсутствует,Харьков,"г. Харьков, ул. Космонавтов 3",23-го августа,Дзержинский,Украина,50.46,Аптека № 239,343 94 55,30.50,Отсутствует,
Отсутствует,Киев,"г. Киев, ул. Жилянская, 74",Олимпийская,Шевченковcкий,Украина,50.46,Аптека № 235,"289-08-73, 287-66-08",30.50,Отсутствует,
Отсутствует,Харьков,"г. Харьков, ул. Клочковская 261",23-го августа,Дзержинский,Украина,50.46,Аптека № 231,340 91 11,30.50,Отсутствует,
Отсутствует,Киев,"г. Киев, ул. Цитадельная, 7",Печерская,Печерский,Украина,50.46,Аптека № 23,280-18-85,30.50,Отсутствует,
Отсутствует,Житомир,"г. Житомир, ул. Щорса, д. 36",Отсутствует,Отсутствует,Украина,50.46,Аптека № 227,(0412) 229-885,30.50,Отсутствует,
Отсутствует,Житомир,"г. Житомир, ул. Коммерческая, д. 2",Отсутствует,Отсутствует,Украина,50.46,Аптека № 224,(0412) 343-474,30.50,Отсутствует,
Отсутствует,Винница,"г. Винница, ул. Киевская, д. 19/2",Отсутствует,Кумбари,Украина,50.46,Аптека № 6,(0432) 377-906,30.50,Отсутствует,Медицинские услуги: медицинские препараты предметы личной гигиены лечебная косметика лекарства лекарственные средства таблетки антибиотики витамины
Отсутствует,Киев,"г. Киев, пр. Маяковского, 47",Черниговская,Деснянский,Украина,50.46,Аптека № 59,"515-21-32, 515-51-92",30.50,Отсутствует,
Отсутствует,Киев,"г. Киев, ул. Героев Днепра, 18",Героев Днепра,Оболонский,Украина,50.46,Аптека № 57,412-30-06,30.50,Отсутствует,
Отсутствует,Киев,"г. Киев, ул. Вереснева, 4",Красный хутор,Дарницкий,Украина,50.46,"Аптека № 56, филиал",566-72-67,30.50,Отсутствует,
Отсутствует,Киев,"г. Киев, ул. Полярная, 8",Минская,Оболонский,Украина,50.46,"Аптека № 55, филиал",462-37-13,30.50,Отсутствует,
Отсутствует,Киев,"г. Киев, пр. Рокосовского, 4",Героев Днепра,Оболонский,Украина,50.46,Аптека № 55,468-80-10,30.50,Отсутствует,
Отсутствует,Киев,"г. Киев, ул. Саксаганского, 51",Олимпийская,Шевченковcкий,Украина,50.46,Аптека № 54,"289-40-38, 289-67-19",30.50,Отсутствует,
Отсутствует,Чернигов,"г. Чернигов, просп. Мира, 193",Отсутствует,Деснянский,Украина,50.46,Аптека № 54,5-33-52,30.50,Отсутствует,
Отсутствует,Киев,"г. Киев, ул. Воровского, 35",Университет,Шевченковcкий,Украина,50.46,Аптека № 52,486-03-41,30.50,Отсутствует,
Отсутствует,Киев,"г. Киев, пр. Свободы, 22",Минская,Подольский,Украина,50.46,Аптека № 51,434-47-68,30.50,Отсутствует,
Отсутствует,Житомир,"г. Житомир, ул. Максютова, д. 5",Отсутствует,Отсутствует,Украина,50.46,Аптека № 221,(0412) 256-221,30.50,Отсутствует,
